sample_name,split,true_label,pred_label,correct,ptv3_prop,ae_prop,sinr_prop,confidence
Abies/TreeScanPL_plot101703_tree24.npy,train,0,0,1,0.7290718685176388,0.057650333264726364,0.21327779640091687,0.9999722242355347
Quercus/TreeScanPL_plot101703_tree25.npy,train,9,9,1,0.5776400918150978,0.1515146273314268,0.2708452787817644,0.9965847730636597
Abies/TreeScanPL_plot101703_tree27.npy,train,0,0,1,0.7304511711492687,0.05885426127727578,0.21069456437437123,0.9999046325683594
Abies/TreeScanPL_plot101703_tree28.npy,train,0,0,1,0.7967019421538463,0.10134721088352915,0.10195084511322691,0.9999656677246094
Fagus/TreeScanPL_plot101703_tree29.npy,train,5,5,1,0.6954246628541705,0.03768316752816512,0.2668921682019234,0.9985425472259521
Abies/TreeScanPL_plot101703_tree31.npy,train,0,0,1,0.62469866187335,0.03215031562350114,0.3431510201782451,0.9999896287918091
Abies/TreeScanPL_plot101703_tree32.npy,train,0,0,1,0.6737964237697681,0.11574952456898466,0.21045404946788762,0.99985671043396
Abies/TreeScanPL_plot101703_tree33.npy,train,0,0,1,0.708251625167929,0.14023918770117774,0.15150918511741188,0.9972028732299805
Acer/TreeScanPL_plot2603203_tree7.npy,train,1,1,1,0.5656760016349791,0.24311668494301766,0.1912073107526201,0.9990695118904114
Acer/TreeScanPL_plot2603203_tree8.npy,train,1,1,1,0.43693212397416725,0.3111924392133375,0.25187543444945587,0.9948474168777466
Acer/TreeScanPL_plot2603203_tree10.npy,train,1,1,1,0.6308278179018069,0.2226475902512176,0.14652458922152448,0.9995867609977722
Acer/TreeScanPL_plot2603203_tree12.npy,train,1,1,1,0.6398298092473016,0.18312677025040414,0.17704341813932253,0.9989650249481201
Abies/TreeScanPL_plot2703003_tree1.npy,train,0,0,1,0.72225004997784,0.06428680829288383,0.2134631383584004,0.9999748468399048
Abies/TreeScanPL_plot2703003_tree3.npy,train,0,0,1,0.6606214993787863,0.11498356135104293,0.2243949368134519,0.9999897480010986
Abies/TreeScanPL_plot2703003_tree5.npy,train,0,0,1,0.6789925428309971,0.09333966155840168,0.2276677920530746,0.9999561309814453
Abies/TreeScanPL_plot2703003_tree6.npy,train,0,0,1,0.49004351417441905,0.12847050077035396,0.3814859833443208,0.998996913433075
Abies/TreeScanPL_plot2703003_tree11.npy,train,0,0,1,0.4423645689817121,0.10386749983472428,0.45376792903402546,0.9995379447937012
Abies/TreeScanPL_plot2703003_tree13.npy,train,0,0,1,0.5900915528354083,0.12609878903986788,0.28380965560387855,0.9998455047607422
Abies/TreeScanPL_plot2703003_tree14.npy,train,0,0,1,0.4074043003009561,0.13289662160297006,0.4596990763220639,0.9968305230140686
Abies/TreeScanPL_plot2703003_tree15.npy,train,0,0,1,0.6668597302839737,0.12460015631515657,0.20854011196472272,0.999871015548706
Abies/TreeScanPL_plot2703003_tree16.npy,train,0,0,1,0.4766859266803868,0.12980311101137593,0.39351096070117203,0.9993674159049988
Abies/TreeScanPL_plot2703003_tree17.npy,train,0,0,1,0.7983482388264568,0.11533441881375533,0.08631734058758991,0.9999734163284302
Abies/TreeScanPL_plot2703003_tree18.npy,train,0,0,1,0.7489828251546617,0.08659352429076776,0.1644236479233364,0.9999939203262329
Abies/TreeScanPL_plot2703003_tree19.npy,train,0,0,1,0.4067975524182027,0.13790264741556468,0.4552997983241366,0.9999001026153564
Abies/TreeScanPL_plot2703003_tree20.npy,train,0,0,1,0.6420160657727008,0.11986201031889086,0.2381219219102255,0.9991543292999268
Abies/TreeScanPL_plot2703003_tree21.npy,train,0,0,1,0.61095072793579,0.14578589119030658,0.2432633795286085,0.9981611371040344
Abies/TreeScanPL_plot2703003_tree22.npy,train,0,0,1,0.578568650217085,0.16199671263338547,0.2594346353728075,0.9999767541885376
Abies/TreeScanPL_plot2703003_tree24.npy,train,0,0,1,0.5099011584366359,0.13378855928865252,0.3563102808091659,0.9731026291847229
Abies/TreeScanPL_plot2703003_tree25.npy,train,0,0,1,0.6717305771437648,0.1000896138243545,0.22817980704431548,0.9999167919158936
Abies/TreeScanPL_plot2703003_tree26.npy,train,0,0,1,0.4950774710770762,0.11684204722105566,0.38808047953669766,0.9987205862998962
Abies/TreeScanPL_plot2703003_tree27.npy,train,0,0,1,0.6219551257058396,0.14497545586791033,0.23306941679004092,0.9998972415924072
Abies/TreeScanPL_plot2703003_tree28.npy,train,0,0,1,0.7651131465423631,0.1372013812727547,0.09768547029802918,0.9999144077301025
Abies/TreeScanPL_plot2703003_tree29.npy,train,0,0,1,0.41184990374185315,0.15107868195191274,0.4370714125989786,0.9998422861099243
Abies/TreeScanPL_plot2703003_tree30.npy,train,0,0,1,0.7775606367666728,0.10261216042928403,0.11982720060839631,0.9999182224273682
Abies/TreeScanPL_plot2703003_tree31.npy,train,0,0,1,0.5452342845256404,0.11476594630719929,0.3399997675779735,0.998894989490509
Abies/TreeScanPL_plot2703003_tree32.npy,train,0,0,1,0.5360005978478009,0.1058758922753156,0.3581235079808857,0.9995176792144775
Abies/TreeScanPL_plot2703003_tree33.npy,train,0,0,1,0.78292504777425,0.11507864448208711,0.10199630579868754,0.9999911785125732
Abies/TreeScanPL_plot2703003_tree34.npy,train,0,0,1,0.5290806765711962,0.14904816478855457,0.3218711572266556,0.9996521472930908
Abies/TreeScanPL_plot2703003_tree35.npy,train,0,0,1,0.7281543948979579,0.1413144306741975,0.1305311726045673,0.9999415874481201
Abies/TreeScanPL_plot2703003_tree36.npy,train,0,0,1,0.5230456883068563,0.10757854935180436,0.3693757597776512,0.9996126294136047
Abies/TreeScanPL_plot2703003_tree37.npy,train,0,0,1,0.7250494793223285,0.1510923304218915,0.12385818745379072,0.9999957084655762
Abies/TreeScanPL_plot2703003_tree40.npy,train,0,0,1,0.6324807005498204,0.16448259438343138,0.20303670367209875,0.9996609687805176
Abies/TreeScanPL_plot2703003_tree41.npy,train,0,0,1,0.7859886364047414,0.05288678794757235,0.1611245738716648,0.9999886751174927
Abies/TreeScanPL_plot2703003_tree43.npy,train,0,0,1,0.509159082214615,0.1601076245111808,0.33073329161953235,0.9710192084312439
Abies/TreeScanPL_plot2703003_tree44.npy,train,0,0,1,0.6253266290092849,0.09429321173208653,0.2803801557942862,0.999884843826294
Abies/TreeScanPL_plot2703003_tree45.npy,train,0,0,1,0.7695802601572438,0.17683979403427758,0.05357994393071832,0.999980092048645
Abies/TreeScanPL_plot2703003_tree47.npy,train,0,0,1,0.6634648850017425,0.11764733793074411,0.21888777360890316,0.9999624490737915
Abies/TreeScanPL_plot2703003_tree48.npy,train,0,0,1,0.5880366724439922,0.13746436703779327,0.2744989590166675,0.9997891783714294
Abies/TreeScanPL_plot2703003_tree49.npy,train,0,0,1,0.5754412261942196,0.09951377427625964,0.3250449967554381,0.9996040463447571
Abies/TreeScanPL_plot2703003_tree50.npy,train,0,0,1,0.45449100918746527,0.12344955062062211,0.42205943862599266,0.9797543883323669
Abies/TreeScanPL_plot2703003_tree51.npy,train,0,0,1,0.5244207651145867,0.0792536511552965,0.39632558053705613,0.9999790191650391
Abies/TreeScanPL_plot2703003_tree53.npy,train,0,0,1,0.6214855538161843,0.144938554853588,0.23357588983782504,0.9893484115600586
Abies/TreeScanPL_plot2703003_tree55.npy,train,0,0,1,0.5702615551094451,0.13892333974766388,0.29081510318281395,0.9999686479568481
Abies/TreeScanPL_plot2800303_tree1.npy,train,0,0,1,0.6834063342748468,0.06539055497861779,0.25120310880686664,0.9999412298202515
Abies/TreeScanPL_plot2800303_tree3.npy,train,0,0,1,0.78372990916757,0.05615118912805984,0.16011889959271847,0.9997705817222595
Abies/TreeScanPL_plot2800303_tree4.npy,train,0,0,1,0.6283436343502855,0.0900694064007952,0.2815869580819307,0.9990317821502686
Quercus/TreeScanPL_plot2800303_tree5.npy,train,9,9,1,0.7169185588715794,0.09081757527357175,0.19226386363075304,0.9952150583267212
Abies/TreeScanPL_plot2800303_tree6.npy,train,0,0,1,0.6144486245084311,0.07364138708936234,0.3119099859169998,0.9998181462287903
Quercus/TreeScanPL_plot2800303_tree8.npy,train,9,9,1,0.7694535160435485,0.10616903621962107,0.1243774456703789,0.9944878220558167
Quercus/TreeScanPL_plot2800303_tree9.npy,train,9,9,1,0.8655056313390429,0.07376466409836897,0.060729701490669016,0.9994280934333801
Abies/TreeScanPL_plot2800303_tree10.npy,train,0,0,1,0.52822514289498,0.056595941741116755,0.4151789128869281,0.9999823570251465
Abies/TreeScanPL_plot2800303_tree11.npy,train,0,0,1,0.5874819786913362,0.08293087704494476,0.3295871421723515,0.9998787641525269
Abies/TreeScanPL_plot2800303_tree12.npy,train,0,0,1,0.4491624726434092,0.09661687883769937,0.4542206470218571,0.9998652935028076
Abies/TreeScanPL_plot2800303_tree13.npy,train,0,0,1,0.647496529838563,0.0996828852266531,0.2528205833509039,0.9951763153076172
Abies/TreeScanPL_plot2800303_tree14.npy,train,0,0,1,0.6748756597009222,0.07371517685062927,0.2514091607001524,0.9999945163726807
Abies/TreeScanPL_plot2800303_tree15.npy,train,0,0,1,0.6872180382161297,0.09248544139225341,0.2202965186295409,0.9988595247268677
Abies/TreeScanPL_plot2800303_tree16.npy,train,0,0,1,0.6306619620653265,0.08418620434757447,0.28515183145022466,0.9999390840530396
Quercus/TreeScanPL_plot2800303_tree17.npy,train,9,9,1,0.6436319866659101,0.21556436828568154,0.14080364237420315,0.9992092251777649
Abies/TreeScanPL_plot2800303_tree18.npy,train,0,0,1,0.40323528815151216,0.0742232201730975,0.5225414897602498,0.9982838034629822
Abies/TreeScanPL_plot2800303_tree19.npy,train,0,0,1,0.7758790087753138,0.08027420743092074,0.14384678196731862,0.9998028874397278
Abies/TreeScanPL_plot2800303_tree20.npy,train,0,0,1,0.6519658579728201,0.10507417192090154,0.24295996843179302,0.9990904331207275
Abies/TreeScanPL_plot2800303_tree21.npy,train,0,0,1,0.5096421998819552,0.08610033250702093,0.4042574658345966,0.9983466863632202
Abies/TreeScanPL_plot2800303_tree22.npy,train,0,0,1,0.610155583070523,0.08600729944760828,0.30383711605664687,0.9844213724136353
Abies/TreeScanPL_plot2800303_tree23.npy,train,0,0,1,0.762871247420973,0.09146618084449332,0.14566256985205842,0.9999614953994751
Abies/TreeScanPL_plot2800303_tree24.npy,train,0,0,1,0.38781863446557124,0.09421009747860278,0.5179712663866668,0.9999309778213501
Abies/TreeScanPL_plot2800303_tree25.npy,train,0,0,1,0.46806845247392637,0.07891103625993118,0.4530205092254668,0.999871015548706
Abies/TreeScanPL_plot2800303_tree26.npy,train,0,0,1,0.48189782936499764,0.05239338758437286,0.4657087805057661,0.9999370574951172
Abies/TreeScanPL_plot2800303_tree27.npy,train,0,0,1,0.6976278332802338,0.09554989249641704,0.2068222722052509,0.9999408721923828
Abies/TreeScanPL_plot3203303_tree1.npy,train,0,0,1,0.7163649884927609,0.08291798606421534,0.20071702266942482,0.9996850490570068
Abies/TreeScanPL_plot3203303_tree2.npy,train,0,0,1,0.7462424276495847,0.08894845723710748,0.16480911305450316,0.9994242191314697
Abies/TreeScanPL_plot3203303_tree4.npy,train,0,0,1,0.7616884104940984,0.10473664851880192,0.13357493909065965,0.998393714427948
Abies/TreeScanPL_plot3203303_tree5.npy,train,0,0,1,0.7097299595236288,0.1490244067445369,0.14124563200042736,0.9997463822364807
Abies/TreeScanPL_plot3203303_tree6.npy,train,0,0,1,0.6684427061758778,0.12044053129256405,0.21111676069000798,0.9999743700027466
Acer/TreeScanPL_plot3203303_tree7.npy,train,1,1,1,0.7071142294575652,0.09660366717787205,0.19628210137832272,0.999916672706604
Abies/TreeScanPL_plot3203303_tree8.npy,train,0,0,1,0.49694091860522793,0.09030487669196142,0.41275420250351597,0.9994654059410095
Abies/TreeScanPL_plot3203303_tree9.npy,train,0,0,1,0.7465241604792763,0.11884955882017897,0.1346262789436251,0.9980748891830444
Abies/TreeScanPL_plot3203303_tree10.npy,train,0,0,1,0.7698659049603128,0.07010461719493918,0.1600294737586582,0.9999997615814209
Abies/TreeScanPL_plot3203303_tree11.npy,train,0,0,1,0.6128814818219311,0.11125078962157796,0.27586772668703924,0.999900221824646
Acer/TreeScanPL_plot3203303_tree13.npy,train,1,1,1,0.7598951612230995,0.13176854827117496,0.10833628851262722,0.9820437431335449
Abies/TreeScanPL_plot3203303_tree14.npy,train,0,0,1,0.6804058828656246,0.10475215758792389,0.2148419565977734,0.9999978542327881
Abies/TreeScanPL_plot3203303_tree15.npy,train,0,0,1,0.5433222419726723,0.0771981283308841,0.3794796261342297,0.9999555349349976
Abies/TreeScanPL_plot3203303_tree16.npy,train,0,0,1,0.6724688599352863,0.09754698303867357,0.22998415523128898,0.9999680519104004
Abies/TreeScanPL_plot3203303_tree17.npy,train,0,0,1,0.6731969078583586,0.10321823037613491,0.22358485980213938,0.9999179840087891
Abies/TreeScanPL_plot3203303_tree18.npy,train,0,0,1,0.6175785773308117,0.10147384155813413,0.28094757924138875,0.9999887943267822
Acer/TreeScanPL_plot3203303_tree19.npy,train,1,1,1,0.6896341063384994,0.1567893261107297,0.153576565502161,0.9804807305335999
Abies/TreeScanPL_plot3203303_tree20.npy,train,0,0,1,0.8082655866153742,0.10247803684959085,0.08925637489222159,0.9974998831748962
Abies/TreeScanPL_plot3203303_tree21.npy,train,0,0,1,0.6717917305673584,0.08678002225332761,0.24142824469317345,0.999961256980896
Abies/TreeScanPL_plot3203303_tree22.npy,train,0,0,1,0.5555526764635523,0.06526042443052563,0.37918689627628377,0.9997662901878357
Acer/TreeScanPL_plot3203303_tree23.npy,train,1,1,1,0.693299909724782,0.1079997560213775,0.19870033257338157,0.9996888637542725
Acer/TreeScanPL_plot3203303_tree24.npy,train,1,1,1,0.8032270680520116,0.0737170103458592,0.12305591939511452,0.9989466071128845
Abies/TreeScanPL_plot3203303_tree25.npy,train,0,0,1,0.8946875373231665,0.06566455637456381,0.039647903181939975,0.9999991655349731
Abies/TreeScanPL_plot3203303_tree26.npy,train,0,0,1,0.8090483937484353,0.11872824536186315,0.0722233579323545,0.999997615814209
Abies/TreeScanPL_plot3203303_tree27.npy,train,0,0,1,0.5758954712298834,0.07043216393291182,0.3536723623142126,0.9998370409011841
Abies/TreeScanPL_plot3203303_tree28.npy,train,0,0,1,0.43001286583840703,0.14324494475298036,0.4267421878630721,0.9999669790267944
Fagus/TreeScanPL_plot3203403_tree1.npy,train,5,5,1,0.5516899805775245,0.26238098561679646,0.18592903230049013,0.8533961176872253
Fagus/TreeScanPL_plot3203403_tree2.npy,train,5,5,1,0.5933638549869944,0.2231503856073151,0.18348575790718502,0.9564403295516968
Abies/TreeScanPL_plot3203403_tree3.npy,train,0,0,1,0.6318071133382295,0.06508862483818059,0.3031042600234135,0.9999884366989136
Abies/TreeScanPL_plot3203403_tree4.npy,train,0,0,1,0.7016901095774658,0.033677618659494785,0.26463227033062475,0.9972543120384216
Abies/TreeScanPL_plot3203403_tree5.npy,train,0,0,1,0.6792682711404942,0.04914704966516831,0.27158467744632825,0.9999680519104004
Abies/TreeScanPL_plot3203403_tree6.npy,train,0,0,1,0.7579731718947698,0.04239133635850836,0.1996354900994699,0.9999549388885498
Acer/TreeScanPL_plot3203403_tree8.npy,train,1,1,1,0.6190361179166558,0.12308058265595127,0.2578832974483647,0.9982306361198425
Abies/TreeScanPL_plot3203403_tree10.npy,train,0,0,1,0.6580308112908084,0.05269885938579742,0.289270327367067,0.999977707862854
Abies/TreeScanPL_plot3203403_tree11.npy,train,0,0,1,0.6993760415832946,0.04265760488131064,0.2579663519397465,0.9998125433921814
Fagus/TreeScanPL_plot3203403_tree13.npy,train,5,4,0,0.8075032558477034,0.12944032440162048,0.06305641829990823,0.664504885673523
Abies/TreeScanPL_plot3203403_tree14.npy,train,0,0,1,0.7875493835627784,0.0392468080939765,0.17320380680153324,0.9997264742851257
Fagus/TreeScanPL_plot3203403_tree17.npy,train,5,5,1,0.4421649075610113,0.22905104628731104,0.32878404461914146,0.8742234706878662
Fagus/TreeScanPL_plot3203403_tree18.npy,train,5,5,1,0.6182475560988063,0.21397284042182504,0.16777960152723595,0.996793806552887
Fagus/TreeScanPL_plot3203403_tree19.npy,train,5,5,1,0.6832374037915255,0.17791300689598685,0.13884958775609835,0.9986673593521118
Fagus/TreeScanPL_plot3203403_tree21.npy,train,5,5,1,0.5032531315931796,0.23471682319858655,0.26203004367016125,0.8766205906867981
Abies/TreeScanPL_plot3203403_tree22.npy,train,0,0,1,0.5013287057268342,0.06320450055943211,0.43546679176272773,0.9999886751174927
Abies/TreeScanPL_plot3802203_tree1.npy,train,0,0,1,0.586569672743158,0.09048411810121224,0.32294620729013385,0.9774431586265564
Abies/TreeScanPL_plot3802203_tree3.npy,train,0,0,1,0.6821447986076832,0.08412972003889033,0.23372547941157928,0.9999538660049438
Abies/TreeScanPL_plot3802203_tree4.npy,train,0,0,1,0.5883894204764604,0.07774685231275338,0.33386372601757125,0.9924869537353516
Abies/TreeScanPL_plot3802203_tree5.npy,train,0,0,1,0.5383743050787678,0.06798962883344817,0.3936360641520741,0.9996789693832397
Quercus/TreeScanPL_plot3802203_tree6.npy,train,9,9,1,0.7845805342212518,0.09092841751769802,0.12449104605908042,0.9997225403785706
Abies/TreeScanPL_plot3802203_tree7.npy,train,0,0,1,0.49478070941122104,0.05456863233463082,0.45065065642910423,0.9891552329063416
Abies/TreeScanPL_plot3802203_tree8.npy,train,0,0,1,0.8405690651552096,0.09878523467184469,0.06064569814557104,0.9997100234031677
Quercus/TreeScanPL_plot3802203_tree10.npy,train,9,9,1,0.6190678113772569,0.1923294495424891,0.18860273761738616,0.9891670942306519
Abies/TreeScanPL_plot3802203_tree11.npy,train,0,0,1,0.7293876370541804,0.09084158243045098,0.17977077818028434,0.9999669790267944
Abies/TreeScanPL_plot3802203_tree12.npy,train,0,0,1,0.6672459636586116,0.11415468451653599,0.2185993502266117,0.9997057318687439
Quercus/TreeScanPL_plot3802203_tree13.npy,train,9,9,1,0.624324674317741,0.2156352233144936,0.1600401009469467,0.998455286026001
Abies/TreeScanPL_plot3802203_tree14.npy,train,0,0,1,0.6089481528909401,0.06298182308782953,0.328070022652183,0.9980212450027466
Abies/TreeScanPL_plot3802203_tree17.npy,train,0,0,1,0.6337918012961459,0.09268558438656009,0.27352261269262157,0.999992847442627
Quercus/TreeScanPL_plot3802203_tree18.npy,train,9,9,1,0.6366915618491047,0.22838798137899535,0.13492045499527341,0.9976146221160889
Abies/TreeScanPL_plot3802203_tree21.npy,train,0,0,1,0.4413677920772458,0.060065219355716376,0.49856698693538776,0.9900499582290649
Abies/TreeScanPL_plot3802203_tree22.npy,train,0,0,1,0.827486832094934,0.11772399094154783,0.0547891744837648,0.9999829530715942
Abies/TreeScanPL_plot3802203_tree23.npy,train,0,0,1,0.4435388105138427,0.07697086129835108,0.479490326188806,0.9909874796867371
Abies/TreeScanPL_plot3802203_tree24.npy,train,0,0,1,0.5671091777368367,0.05351739318169005,0.3793734270388299,0.9998483657836914
Abies/TreeScanPL_plot3802203_tree25.npy,train,0,0,1,0.5844765457504834,0.046955187276220396,0.3685682649606446,0.9999110698699951
Abies/TreeScanPL_plot3802203_tree26.npy,train,0,0,1,0.6009058889778255,0.05092598774414627,0.3481681212491299,0.999997615814209
Abies/TreeScanPL_plot3802203_tree27.npy,train,0,0,1,0.6435694530225493,0.09988327083550656,0.25654727425801,0.9993494153022766
Abies/TreeScanPL_plot3802203_tree28.npy,train,0,0,1,0.5882187445721353,0.059571584334335535,0.35220966937045267,0.9994352459907532
Abies/TreeScanPL_plot3802203_tree29.npy,train,0,0,1,0.6719599179132664,0.1079001044262088,0.22013997515255246,0.9999703168869019
Abies/TreeScanPL_plot3802203_tree31.npy,train,0,0,1,0.5351468581882345,0.04169522510430542,0.42315791456103913,0.9998170733451843
Abies/TreeScanPL_plot3802203_tree33.npy,train,0,0,1,0.48203706200832,0.07657031499678839,0.4413926214187764,0.9990993738174438
Abies/TreeScanPL_plot3802203_tree34.npy,train,0,0,1,0.7375038553809496,0.12457653301523385,0.1379196090921897,0.9999604225158691
Abies/TreeScanPL_plot3802203_tree36.npy,train,0,0,1,0.6555728873772765,0.10920232240683776,0.23522478801236188,0.9991976618766785
Abies/TreeScanPL_plot3802203_tree37.npy,train,0,0,1,0.6294657251607798,0.08364578645811815,0.28688848624397134,0.9995701909065247
Pinus/TreeScanPL_plot4704303_tree1.npy,train,8,8,1,0.9281155999708653,0.051185541916283855,0.020698856194119798,0.9993664622306824
Alnus/TreeScanPL_plot4704303_tree3.npy,train,2,2,1,0.777197292818062,0.14775884193949707,0.07504386283780633,0.9998927116394043
Pinus/TreeScanPL_plot4704303_tree4.npy,train,8,8,1,0.8997194382088328,0.07354216837764947,0.026738392003727674,0.9958147406578064
Pinus/TreeScanPL_plot4704303_tree5.npy,train,8,8,1,0.9022888990983776,0.07833607179887798,0.019375027280542093,0.997337281703949
Pinus/TreeScanPL_plot4704303_tree7.npy,train,8,8,1,0.9104122839079777,0.0585999530164199,0.030987761374316507,0.9957141280174255
Alnus/TreeScanPL_plot4704303_tree8.npy,train,2,2,1,0.8229878066978187,0.12073495288637683,0.05627723834041965,0.9998247027397156
Pinus/TreeScanPL_plot4704303_tree10.npy,train,8,8,1,0.9195339210126804,0.052687761524878134,0.027778315425037153,0.9990515112876892
Alnus/TreeScanPL_plot4704303_tree11.npy,train,2,2,1,0.8048074979604172,0.13616189507897508,0.05903060463669892,0.9998244643211365
Alnus/TreeScanPL_plot4704303_tree12.npy,train,2,2,1,0.7669945362029507,0.15222584613033388,0.08077961557380775,0.9992378950119019
Alnus/TreeScanPL_plot4704303_tree15.npy,train,2,2,1,0.8419275726525515,0.08574672698171046,0.07232569854942378,0.9999532699584961
Quercus/TreeScanPL_plot5201303_tree1.npy,train,9,9,1,0.6017424223060251,0.24449698636643724,0.15376058915800206,0.9992352724075317
Abies/TreeScanPL_plot5201303_tree4.npy,train,0,0,1,0.6193261029880276,0.09703026844349154,0.28364362639902957,0.9999592304229736
Abies/TreeScanPL_plot5201303_tree8.npy,train,0,0,1,0.5823691898053522,0.07424647954152054,0.34338432857716905,0.9999476671218872
Quercus/TreeScanPL_plot5201303_tree9.npy,train,9,9,1,0.6743336000906949,0.13505275270610825,0.19061364517892032,0.9993595480918884
Quercus/TreeScanPL_plot5201303_tree10.npy,train,9,9,1,0.6257841280261788,0.23097185093945213,0.1432440191146246,0.9962999224662781
Abies/TreeScanPL_plot5201303_tree12.npy,train,0,0,1,0.6516657183193068,0.08738205245401068,0.2609522271521318,0.9999896287918091
Acer/TreeScanPL_plot5201303_tree13.npy,train,1,1,1,0.6040850556535334,0.11248029021505834,0.2834346515069621,0.9997021555900574
Abies/TreeScanPL_plot5201303_tree15.npy,train,0,0,1,0.502539017184147,0.14253448926620516,0.3549264916585368,0.9997056126594543
Quercus/TreeScanPL_plot5201303_tree17.npy,train,9,9,1,0.6499651992053703,0.18225544502345167,0.1677793532367965,0.9997707009315491
Acer/TreeScanPL_plot5201303_tree18.npy,train,1,1,1,0.6285250372484377,0.043323564077961216,0.32815139649837943,0.9998179078102112
Abies/TreeScanPL_plot5201303_tree19.npy,train,0,0,1,0.4760343450517456,0.13100587805361347,0.39295977390592796,0.9999947547912598
Abies/TreeScanPL_plot5201303_tree21.npy,train,0,0,1,0.6084378031331892,0.11425659057725532,0.27730560429121687,0.9999955892562866
Abies/TreeScanPL_plot5201303_tree22.npy,train,0,0,1,0.7973743627767513,0.09876884545535353,0.10385678990055477,0.971898078918457
Abies/TreeScanPL_plot5201303_tree25.npy,train,0,0,1,0.5357343697177179,0.10986593311457361,0.35439969503516183,0.999947190284729
Acer/TreeScanPL_plot5201303_tree27.npy,train,1,1,1,0.6508902729393312,0.03896368287334429,0.31014604219756176,0.9987391829490662
Abies/TreeScanPL_plot5201303_tree28.npy,train,0,0,1,0.8539113620862261,0.08161120970284377,0.06447742614708876,0.999675989151001
Fagus/TreeScanPL_plot5204803_tree2.npy,train,5,5,1,0.7937632129394282,0.06450737591963117,0.1417294093426478,0.9996591806411743
Pinus/TreeScanPL_plot5204803_tree4.npy,train,8,8,1,0.910127571059758,0.06541918905075199,0.024453237916070302,0.9633766412734985
Fagus/TreeScanPL_plot5204803_tree5.npy,train,5,5,1,0.47752697619869255,0.13788374520144003,0.38458927666310505,0.9963268637657166
Pinus/TreeScanPL_plot5204803_tree8.npy,train,8,8,1,0.9048033513440925,0.06021348559180773,0.03498316068966949,0.9984720349311829
Pinus/TreeScanPL_plot5204803_tree9.npy,train,8,8,1,0.9110853461674749,0.062326573944449626,0.026588078209791265,0.9486474990844727
Fagus/TreeScanPL_plot5204803_tree10.npy,train,5,5,1,0.8290311855289864,0.06605343499558568,0.10491537726094825,0.9995889067649841
Pinus/TreeScanPL_plot5204803_tree11.npy,train,8,8,1,0.8899597961532982,0.07126170773071192,0.038778494134752615,0.9919643402099609
